trabajador_id,licencia_actual_id,vuelo_id,nombre_compania,codigo_compania,rol
15,46.0,44.0,EASTERN AIRLINES,EAL,Piloto
58,,68.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
25,47.0,29.0,LATAM ECUADOR,XLE,Piloto
24,35.0,93.0,IBERIA,IBE,Copiloto
59,17.0,3.0,LATAM ARGENTINA,LAM,Copiloto
17,28.0,120.0,OCEANAIR,COG,Copiloto
21,51.0,54.0,IBERIA,IBE,Piloto
8,45.0,56.0,IBERIA,IBE,Piloto
21,22.0,140.0,LATAM ECUADOR,XLE,Piloto
19,,37.0,MARTINAIR HOLLAND,MPH,Tripulante de Cabina
59,48.0,48.0,BRITISH,BTA,Piloto
25,36.0,142.0,EASTERN AIRLINES,EAL,Piloto
56,,131.0,IBERIA,IBE,Tripulante de Cabina
9,29.0,106.0,QANTAS,QAF,Piloto
58,,122.0,LACSA,LRC,Tripulante de Cabina
59,48.0,117.0,LATAM ARGENTINA,LAM,Copiloto
22,,36.0,UNITED,UAN,Tripulante de Cabina
54,0.0,101.0,LATAM INTER,LAT,Piloto
2,,136.0,KALITTA AIR,KAI,Tripulante de Cabina
34,2.0,6.0,OCEANAIR,COG,Piloto
24,35.0,7.0,ETHOPIAN AIRLINES,ETA,Copiloto
5,,59.0,KALITTA AIR,KAI,Tripulante de Cabina
59,48.0,59.0,UNITED,UAN,Copiloto
8,15.0,87.0,LATAM ECUADOR,XLE,Copiloto
8,45.0,144.0,IBERIA,IBE,Copiloto
19,,125.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
59,48.0,65.0,KOREAN AIR,KEA,Piloto
18,,1.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
59,48.0,13.0,NO_COMPANY,NCY,Piloto
42,,130.0,ALITALIA,AZI,Tripulante de Cabina
21,51.0,135.0,AEROVIAS DAP (centro/norte),ADC,Piloto
54,0.0,137.0,LATAM INTER,LAT,Copiloto
38,31.0,90.0,EASTERN AIRLINES,EAL,Piloto
19,,120.0,LATAM ECUADOR,XLE,Tripulante de Cabina
39,,71.0,QANTAS,QAF,Tripulante de Cabina
42,,137.0,KALITTA AIR,KAI,Tripulante de Cabina
16,,25.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
31,50.0,14.0,LAW,LAW,Copiloto
8,45.0,88.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
13,,147.0,KOREAN AIR,KEA,Tripulante de Cabina
53,,56.0,BRITISH,BTA,Paramedico
25,47.0,147.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
20,,3.0,LACSA,LRC,Paramedico
59,48.0,99.0,QANTAS,QAF,Copiloto
25,47.0,55.0,EASTERN AIRLINES,EAL,Piloto
25,47.0,38.0,LATAM CARGO,UCA,Copiloto
22,,8.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
59,48.0,1.0,QANTAS,QAF,Copiloto
37,25.0,35.0,LATAM INTER,LAT,Piloto
59,48.0,9.0,KOREAN AIR,KEA,Copiloto
25,36.0,55.0,LATAM ECUADOR,XLE,Piloto
0,37.0,72.0,ALITALIA,AZI,Copiloto
17,28.0,41.0,EASTERN AIRLINES,EAL,Piloto
40,,25.0,LAW,LAW,Paramedico
19,,112.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
59,17.0,86.0,ALITALIA,AZI,Copiloto
25,47.0,138.0,EASTERN AIRLINES,EAL,Copiloto
8,15.0,144.0,LACSA,LRC,Copiloto
25,47.0,80.0,LATAM ECUADOR,XLE,Piloto
8,15.0,132.0,LATAM DOMESTICO,LUD,Copiloto
20,,70.0,LACSA,LRC,Paramedico
24,35.0,143.0,KOREAN AIR,KEA,Piloto
5,,38.0,KALITTA AIR,KAI,Tripulante de Cabina
2,,141.0,LAW,LAW,Tripulante de Cabina
25,47.0,145.0,LATAM CARGO,UCA,Piloto
20,,63.0,KOREAN AIR,KEA,Paramedico
59,17.0,98.0,UNITED,UAN,Piloto
18,,72.0,BRITISH,BTA,Tripulante de Cabina
12,,97.0,LAW,LAW,Tripulante de Cabina
48,,59.0,LAW,LAW,Tripulante de Cabina
27,,49.0,ALITALIA,AZI,Paramedico
28,,97.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
25,36.0,95.0,LATAM ECUADOR,XLE,Piloto
59,48.0,57.0,OCEANAIR,COG,Copiloto
52,,120.0,LAW,LAW,Paramedico
38,40.0,5.0,UNITED,UAN,Copiloto
2,,138.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
21,51.0,133.0,OCEANAIR,COG,Piloto
19,,135.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
31,50.0,23.0,LATAM ECUADOR,XLE,Piloto
59,17.0,123.0,UNITED,UAN,Copiloto
19,,10.0,LATAM ECUADOR,XLE,Tripulante de Cabina
17,28.0,120.0,LATAM INTER,LAT,Copiloto
40,,11.0,LAW,LAW,Paramedico
8,45.0,64.0,MARTINAIR HOLLAND,MPH,Copiloto
51,,96.0,LAW,LAW,Tripulante de Cabina
59,17.0,126.0,LAW,LAW,Copiloto
8,45.0,119.0,LATAM INTER,LAT,Piloto
43,,1.0,AEROVIAS DAP (centro/norte),ADC,Paramedico
56,,129.0,UNITED,UAN,Tripulante de Cabina
56,,131.0,KALITTA AIR,KAI,Tripulante de Cabina
59,48.0,98.0,EASTERN AIRLINES,EAL,Piloto
22,,139.0,ALITALIA,AZI,Tripulante de Cabina
7,7.0,51.0,ALITALIA,AZI,Copiloto
25,36.0,145.0,AEROVIAS DAP (centro/norte),ADC,Piloto
58,,44.0,UNITED,UAN,Tripulante de Cabina
15,46.0,130.0,LATAM INTER,LAT,Piloto
21,51.0,111.0,LATAM ECUADOR,XLE,Copiloto
59,17.0,108.0,NO_COMPANY,NCY,Piloto
37,25.0,96.0,BRITISH,BTA,Piloto
59,48.0,101.0,KOREAN AIR,KEA,Copiloto
59,48.0,20.0,KOREAN AIR,KEA,Copiloto
59,17.0,39.0,BRITISH,BTA,Piloto
34,41.0,34.0,LATAM DOMESTICO,LUD,Piloto
23,49.0,116.0,NO_COMPANY,NCY,Piloto
26,,52.0,LAW,LAW,Tripulante de Cabina
59,48.0,111.0,KALITTA AIR,KAI,Piloto
52,,13.0,LAW,LAW,Paramedico
59,48.0,51.0,OCEANAIR,COG,Piloto
15,46.0,24.0,LATAM INTER,LAT,Piloto
15,12.0,46.0,LATAM ARGENTINA,LAM,Piloto
21,22.0,139.0,OCEANAIR,COG,Copiloto
49,,102.0,KALITTA AIR,KAI,Paramedico
8,15.0,131.0,ETHOPIAN AIRLINES,ETA,Piloto
2,,46.0,BRITISH,BTA,Tripulante de Cabina
8,45.0,120.0,LATAM CARGO,UCA,Piloto
38,31.0,99.0,LATAM DOMESTICO,LUD,Piloto              
2,,26.0,KALITTA AIR,KAI,Tripulante de Cabina
25,36.0,94.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
59,48.0,111.0,BRITISH,BTA,Piloto
22,,74.0,ALITALIA,AZI,Tripulante de Cabina
50,,95.0,BRITISH,BTA,Paramedico
59,48.0,3.0,LAW,LAW,Copiloto
51,,115.0,NO_COMPANY,NCY,Tripulante de Cabina
37,25.0,35.0,OCEANAIR,COG,Piloto
38,40.0,123.0,EASTERN AIRLINES,EAL,Piloto
1,,21.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
22,,136.0,UNITED,UAN,Tripulante de Cabina
14,,29.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
37,25.0,3.0,QANTAS,QAF,Piloto
8,15.0,120.0,LATAM ECUADOR,XLE,Piloto
8,45.0,80.0,LATAM CARGO,UCA,Copiloto
24,35.0,93.0,LATAM ECUADOR,XLE,Copiloto
30,,55.0,LATAM DOMESTICO,LUD,Paramedico
2,,137.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
59,17.0,65.0,KOREAN AIR,KEA,Piloto
58,,99.0,NO_COMPANY,NCY,Tripulante de Cabina
56,,46.0,UNITED,UAN,Tripulante de Cabina
34,41.0,73.0,UNITED,UAN,Piloto
58,,68.0,LACSA,LRC,Tripulante de Cabina
59,17.0,39.0,QANTAS,QAF,Piloto
59,17.0,59.0,KALITTA AIR,KAI,Copiloto
38,31.0,74.0,LATAM DOMESTICO,LUD,Copiloto
37,25.0,113.0,QANTAS,QAF,Piloto
59,48.0,20.0,QANTAS,QAF,Copiloto
56,,136.0,OCEANAIR,COG,Tripulante de Cabina
8,45.0,110.0,LATAM ECUADOR,XLE,Piloto
58,,86.0,NO_COMPANY,NCY,Tripulante de Cabina
59,17.0,20.0,UNITED,UAN,Copiloto
59,17.0,17.0,ALITALIA,AZI,Piloto
35,,15.0,IBERIA,IBE,Paramedico
59,48.0,53.0,LATAM ARGENTINA,LAM,Piloto
18,,103.0,LATAM CARGO,UCA,Tripulante de Cabina
38,40.0,74.0,UNITED,UAN,Copiloto
14,,81.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
38,31.0,64.0,EASTERN AIRLINES,EAL,Piloto
25,36.0,37.0,LATAM ECUADOR,XLE,Piloto
34,41.0,6.0,OCEANAIR,COG,Piloto
58,,23.0,NO_COMPANY,NCY,Tripulante de Cabina
4,,38.0,KALITTA AIR,KAI,Tripulante de Cabina
37,25.0,83.0,QANTAS,QAF,Copiloto
38,31.0,77.0,LATAM DOMESTICO,LUD,Piloto
21,51.0,111.0,IBERIA,IBE,Copiloto
8,15.0,87.0,LACSA,LRC,Copiloto
56,,129.0,OCEANAIR,COG,Tripulante de Cabina
35,,104.0,QANTAS,QAF,Paramedico
39,,96.0,QANTAS,QAF,Tripulante de Cabina
22,,109.0,UNITED,UAN,Tripulante de Cabina
59,17.0,53.0,ALITALIA,AZI,Piloto
2,,78.0,KALITTA AIR,KAI,Tripulante de Cabina
30,,84.0,LATAM DOMESTICO,LUD,Paramedico
7,7.0,28.0,ALITALIA,AZI,Copiloto
25,47.0,55.0,LATAM ECUADOR,XLE,Piloto
8,15.0,110.0,LATAM ARGENTINA,LAM,Piloto
59,17.0,39.0,NO_COMPANY,NCY,Piloto
53,,38.0,BRITISH,BTA,Paramedico
59,48.0,39.0,OCEANAIR,COG,Piloto
5,,19.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
47,,47.0,LATAM ARGENTINA,LAM,Paramedico
34,2.0,73.0,UNITED,UAN,Piloto
59,48.0,2.0,UNITED,UAN,Piloto
19,,135.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
59,17.0,66.0,ALITALIA,AZI,Piloto
49,,45.0,UNITED,UAN,Paramedico
37,25.0,16.0,LAW,LAW,Piloto
25,36.0,38.0,BRITISH,BTA,Copiloto
27,,101.0,ALITALIA,AZI,Paramedico
2,,81.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
25,36.0,94.0,KALITTA AIR,KAI,Copiloto
52,,10.0,ETHOPIAN AIRLINES,ETA,Paramedico
21,51.0,98.0,KALITTA AIR,KAI,Copiloto
2,,81.0,IBERIA,IBE,Tripulante de Cabina
11,,22.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
21,22.0,133.0,AEROVIAS DAP (centro/norte),ADC,Piloto
59,48.0,101.0,LATAM ARGENTINA,LAM,Copiloto
59,17.0,123.0,NO_COMPANY,NCY,Copiloto
59,48.0,17.0,QANTAS,QAF,Piloto
20,,110.0,KOREAN AIR,KEA,Paramedico
21,22.0,38.0,OCEANAIR,COG,Piloto
52,,51.0,ETHOPIAN AIRLINES,ETA,Paramedico
35,,73.0,OCEANAIR,COG,Paramedico
31,50.0,57.0,ETHOPIAN AIRLINES,ETA,Piloto
25,47.0,58.0,LATAM ECUADOR,XLE,Copiloto
12,,3.0,KOREAN AIR,KEA,Tripulante de Cabina
59,17.0,15.0,UNITED,UAN,Copiloto
34,41.0,121.0,UNITED,UAN,Copiloto
59,17.0,140.0,EASTERN AIRLINES,EAL,Copiloto
12,,96.0,LAW,LAW,Tripulante de Cabina
23,49.0,62.0,NO_COMPANY,NCY,Piloto
59,17.0,2.0,KALITTA AIR,KAI,Piloto
25,36.0,29.0,LATAM CARGO,UCA,Piloto
46,,137.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
25,47.0,127.0,BRITISH,BTA,Copiloto
40,,97.0,LAW,LAW,Paramedico
56,,124.0,OCEANAIR,COG,Tripulante de Cabina
59,48.0,65.0,KALITTA AIR,KAI,Piloto
25,47.0,139.0,BRITISH,BTA,Piloto
40,,83.0,LAW,LAW,Paramedico
14,,117.0,BRITISH,BTA,Tripulante de Cabina
59,48.0,86.0,BRITISH,BTA,Copiloto
22,,89.0,KALITTA AIR,KAI,Tripulante de Cabina
8,15.0,64.0,LATAM ECUADOR,XLE,Copiloto
4,,115.0,OCEANAIR,COG,Tripulante de Cabina
25,36.0,55.0,KALITTA AIR,KAI,Piloto
8,45.0,67.0,MARTINAIR HOLLAND,MPH,Piloto
8,15.0,109.0,MARTINAIR HOLLAND,MPH,Piloto
8,45.0,56.0,LATAM ARGENTINA,LAM,Piloto
32,,146.0,LATAM INTER,LAT,Paramedico
14,,103.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
25,47.0,94.0,KALITTA AIR,KAI,Copiloto
34,41.0,30.0,UNITED,UAN,Copiloto
25,47.0,138.0,BRITISH,BTA,Copiloto
59,17.0,35.0,QANTAS,QAF,Copiloto
45,,92.0,EASTERN AIRLINES,EAL,Paramedico
2,,46.0,KALITTA AIR,KAI,Tripulante de Cabina
8,15.0,67.0,LATAM DOMESTICO,LUD,Piloto
2,,137.0,IBERIA,IBE,Tripulante de Cabina
59,48.0,52.0,ALITALIA,AZI,Copiloto
59,17.0,1.0,EASTERN AIRLINES,EAL,Copiloto
2,,81.0,BRITISH,BTA,Tripulante de Cabina
26,,82.0,MARTINAIR HOLLAND,MPH,Tripulante de Cabina
51,,52.0,LAW,LAW,Tripulante de Cabina
58,,33.0,UNITED,UAN,Tripulante de Cabina
56,,1.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
25,47.0,72.0,LATAM ECUADOR,XLE,Piloto
42,,51.0,LACSA,LRC,Tripulante de Cabina
34,41.0,108.0,UNITED,UAN,Copiloto
22,,0.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
54,0.0,138.0,KOREAN AIR,KEA,Piloto
11,,122.0,NO_COMPANY,NCY,Tripulante de Cabina
9,29.0,33.0,MARTINAIR HOLLAND,MPH,Copiloto
34,2.0,102.0,LATAM DOMESTICO,LUD,Copiloto
49,,8.0,LATAM DOMESTICO,LUD,Paramedico
8,45.0,109.0,ETHOPIAN AIRLINES,ETA,Piloto
59,17.0,51.0,KOREAN AIR,KEA,Piloto
25,36.0,29.0,BRITISH,BTA,Piloto
56,,136.0,IBERIA,IBE,Tripulante de Cabina
56,,129.0,BRITISH,BTA,Tripulante de Cabina
0,37.0,145.0,LACSA,LRC,Copiloto
20,,66.0,LACSA,LRC,Paramedico
22,,0.0,UNITED,UAN,Tripulante de Cabina
41,19.0,20.0,LATAM DOMESTICO,LUD,Piloto
15,46.0,46.0,LACSA,LRC,Piloto
5,,108.0,KALITTA AIR,KAI,Tripulante de Cabina
59,17.0,111.0,OCEANAIR,COG,Piloto
15,12.0,46.0,LATAM INTER,LAT,Piloto
37,25.0,7.0,LATAM INTER,LAT,Piloto
31,50.0,18.0,LATAM ECUADOR,XLE,Copiloto
31,50.0,97.0,LAW,LAW,Copiloto
41,19.0,34.0,ETHOPIAN AIRLINES,ETA,Copiloto
8,15.0,109.0,LATAM CARGO,UCA,Piloto
25,36.0,72.0,LATAM ECUADOR,XLE,Piloto
12,,26.0,KOREAN AIR,KEA,Tripulante de Cabina
37,25.0,105.0,OCEANAIR,COG,Copiloto
8,45.0,80.0,LATAM ARGENTINA,LAM,Copiloto
54,0.0,137.0,ALITALIA,AZI,Copiloto
8,45.0,0.0,MARTINAIR HOLLAND,MPH,Piloto
35,,106.0,IBERIA,IBE,Paramedico
52,,137.0,LAW,LAW,Paramedico
59,48.0,1.0,BRITISH,BTA,Copiloto
34,41.0,6.0,QANTAS,QAF,Piloto
25,47.0,128.0,AEROVIAS DAP (centro/norte),ADC,Piloto
59,17.0,57.0,EASTERN AIRLINES,EAL,Copiloto
15,46.0,44.0,LATAM INTER,LAT,Piloto
8,45.0,120.0,LATAM DOMESTICO,LUD,Piloto
40,,35.0,ETHOPIAN AIRLINES,ETA,Paramedico
8,15.0,41.0,MARTINAIR HOLLAND,MPH,Copiloto
8,15.0,76.0,ETHOPIAN AIRLINES,ETA,Copiloto
59,17.0,117.0,KALITTA AIR,KAI,Copiloto
46,,133.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
58,,70.0,UNITED,UAN,Tripulante de Cabina
59,17.0,9.0,NO_COMPANY,NCY,Copiloto
8,45.0,120.0,IBERIA,IBE,Piloto
8,15.0,119.0,LATAM CARGO,UCA,Piloto
24,35.0,125.0,LATAM CARGO,UCA,Piloto
10,11.0,69.0,MARTINAIR HOLLAND,MPH,Piloto
56,,98.0,KALITTA AIR,KAI,Tripulante de Cabina
59,48.0,13.0,KALITTA AIR,KAI,Piloto
12,,96.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
7,7.0,136.0,KALITTA AIR,KAI,Copiloto
37,25.0,2.0,LATAM INTER,LAT,Copiloto
12,,96.0,KOREAN AIR,KEA,Tripulante de Cabina
20,,70.0,LATAM ARGENTINA,LAM,Paramedico
23,49.0,92.0,MARTINAIR HOLLAND,MPH,Piloto
22,,89.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
59,48.0,86.0,LAW,LAW,Copiloto
8,45.0,110.0,LATAM INTER,LAT,Piloto
11,,22.0,LATAM INTER,LAT,Tripulante de Cabina
21,51.0,124.0,IBERIA,IBE,Copiloto
56,,98.0,BRITISH,BTA,Tripulante de Cabina
51,,26.0,LAW,LAW,Tripulante de Cabina
59,48.0,98.0,UNITED,UAN,Piloto
0,37.0,148.0,LACSA,LRC,Piloto
59,17.0,129.0,UNITED,UAN,Copiloto
21,22.0,61.0,OCEANAIR,COG,Piloto
2,,121.0,LAW,LAW,Tripulante de Cabina
25,47.0,119.0,KALITTA AIR,KAI,Copiloto
21,51.0,43.0,IBERIA,IBE,Piloto
22,,101.0,UNITED,UAN,Tripulante de Cabina
59,17.0,59.0,QANTAS,QAF,Copiloto
14,,117.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
59,17.0,123.0,ALITALIA,AZI,Copiloto
8,45.0,12.0,LATAM INTER,LAT,Piloto
21,22.0,56.0,OCEANAIR,COG,Copiloto
53,,115.0,KALITTA AIR,KAI,Paramedico
25,36.0,138.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
59,48.0,57.0,KALITTA AIR,KAI,Copiloto
2,,29.0,LAW,LAW,Tripulante de Cabina
15,46.0,70.0,IBERIA,IBE,Piloto
2,,34.0,KALITTA AIR,KAI,Tripulante de Cabina
26,,35.0,LAW,LAW,Tripulante de Cabina
0,37.0,146.0,LACSA,LRC,Piloto
23,49.0,14.0,MARTINAIR HOLLAND,MPH,Piloto
46,,115.0,KALITTA AIR,KAI,Tripulante de Cabina
15,12.0,134.0,LACSA,LRC,Piloto
20,,70.0,KOREAN AIR,KEA,Paramedico
28,,45.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
25,47.0,128.0,LATAM ECUADOR,XLE,Piloto
7,7.0,13.0,KALITTA AIR,KAI,Copiloto
14,,33.0,BRITISH,BTA,Tripulante de Cabina
37,25.0,81.0,KOREAN AIR,KEA,Copiloto
8,15.0,6.0,LATAM ECUADOR,XLE,Copiloto
4,,140.0,OCEANAIR,COG,Tripulante de Cabina
59,48.0,59.0,NO_COMPANY,NCY,Copiloto
22,,99.0,OCEANAIR,COG,Tripulante de Cabina
59,17.0,129.0,LAW,LAW,Copiloto
4,,129.0,LAW,LAW,Tripulante de Cabina
41,19.0,10.0,ETHOPIAN AIRLINES,ETA,Copiloto
25,47.0,142.0,AEROVIAS DAP (centro/norte),ADC,Piloto
25,36.0,144.0,LATAM ECUADOR,XLE,Piloto
21,51.0,54.0,OCEANAIR,COG,Piloto
50,,37.0,UNITED,UAN,Paramedico
22,,131.0,OCEANAIR,COG,Tripulante de Cabina
59,17.0,65.0,ALITALIA,AZI,Piloto
0,37.0,145.0,IBERIA,IBE,Copiloto
59,17.0,17.0,BRITISH,BTA,Piloto
59,17.0,15.0,KOREAN AIR,KEA,Copiloto
31,50.0,127.0,NO_COMPANY,NCY,Piloto
3,53.0,,,,
47,,90.0,EASTERN AIRLINES,EAL,Paramedico
2,,68.0,IBERIA,IBE,Tripulante de Cabina
59,17.0,53.0,LAW,LAW,Piloto
52,,114.0,LAW,LAW,Paramedico
38,31.0,117.0,UNITED,UAN,Piloto
9,29.0,33.0,BRITISH,BTA,Copiloto
59,48.0,99.0,LATAM ARGENTINA,LAM,Copiloto
56,,46.0,IBERIA,IBE,Tripulante de Cabina
13,,138.0,KALITTA AIR,KAI,Tripulante de Cabina
7,7.0,40.0,KALITTA AIR,KAI,Piloto
47,,77.0,EASTERN AIRLINES,EAL,Paramedico
2,,141.0,BRITISH,BTA,Tripulante de Cabina
37,25.0,32.0,LATAM INTER,LAT,Piloto
7,7.0,87.0,KALITTA AIR,KAI,Piloto
21,51.0,28.0,IBERIA,IBE,Piloto
5,,30.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
14,,74.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
25,47.0,91.0,KALITTA AIR,KAI,Piloto
12,,119.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
5,,50.0,ALITALIA,AZI,Tripulante de Cabina
25,36.0,138.0,LATAM ECUADOR,XLE,Copiloto
8,15.0,120.0,AEROVIAS DAP (centro/norte),ADC,Piloto
45,,123.0,LAW,LAW,Paramedico
56,,104.0,BRITISH,BTA,Tripulante de Cabina
8,45.0,80.0,MARTINAIR HOLLAND,MPH,Copiloto
52,,12.0,ETHOPIAN AIRLINES,ETA,Paramedico
12,,9.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
22,,130.0,ALITALIA,AZI,Tripulante de Cabina
21,22.0,135.0,IBERIA,IBE,Piloto
37,25.0,68.0,LAW,LAW,Copiloto
8,45.0,0.0,IBERIA,IBE,Piloto
59,48.0,13.0,UNITED,UAN,Piloto
11,,122.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
37,25.0,63.0,LAW,LAW,Piloto
30,,121.0,LATAM ECUADOR,XLE,Paramedico
21,22.0,111.0,IBERIA,IBE,Copiloto
56,,0.0,BRITISH,BTA,Tripulante de Cabina
28,,30.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
15,46.0,131.0,LATAM ARGENTINA,LAM,Copiloto
8,15.0,131.0,IBERIA,IBE,Piloto
18,,65.0,LATAM CARGO,UCA,Tripulante de Cabina
19,,34.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
31,50.0,10.0,NO_COMPANY,NCY,Piloto
8,45.0,110.0,LACSA,LRC,Piloto
22,,131.0,ALITALIA,AZI,Tripulante de Cabina
51,,51.0,NO_COMPANY,NCY,Tripulante de Cabina
59,48.0,98.0,BRITISH,BTA,Piloto
25,36.0,55.0,AEROVIAS DAP (centro/norte),ADC,Piloto
59,48.0,117.0,KALITTA AIR,KAI,Copiloto
59,48.0,2.0,QANTAS,QAF,Piloto
31,50.0,17.0,LAW,LAW,Copiloto
8,45.0,107.0,ETHOPIAN AIRLINES,ETA,Copiloto
35,,126.0,QANTAS,QAF,Paramedico
16,,112.0,LATAM ECUADOR,XLE,Tripulante de Cabina
25,36.0,21.0,LATAM CARGO,UCA,Copiloto
34,41.0,102.0,LATAM DOMESTICO,LUD,Copiloto
27,,116.0,NO_COMPANY,NCY,Paramedico
8,45.0,80.0,IBERIA,IBE,Copiloto
25,36.0,127.0,LATAM CARGO,UCA,Copiloto
21,51.0,84.0,LATAM ECUADOR,XLE,Copiloto
23,49.0,92.0,LACSA,LRC,Piloto
19,,50.0,LATAM ECUADOR,XLE,Tripulante de Cabina
25,47.0,72.0,AEROVIAS DAP (centro/norte),ADC,Piloto
25,47.0,142.0,LATAM ECUADOR,XLE,Piloto
34,2.0,34.0,UNITED,UAN,Piloto
59,48.0,53.0,QANTAS,QAF,Piloto
49,,139.0,UNITED,UAN,Paramedico
2,,45.0,KALITTA AIR,KAI,Tripulante de Cabina
59,48.0,3.0,QANTAS,QAF,Copiloto
37,25.0,96.0,LATAM INTER,LAT,Piloto
59,17.0,123.0,LATAM ARGENTINA,LAM,Copiloto
59,17.0,86.0,NO_COMPANY,NCY,Copiloto
51,,140.0,KALITTA AIR,KAI,Tripulante de Cabina
47,,131.0,ETHOPIAN AIRLINES,ETA,Paramedico
54,0.0,11.0,KOREAN AIR,KEA,Copiloto
59,17.0,4.0,LAW,LAW,Copiloto
8,45.0,0.0,LATAM INTER,LAT,Piloto
21,51.0,28.0,OCEANAIR,COG,Piloto
34,2.0,6.0,UNITED,UAN,Piloto
12,,87.0,KOREAN AIR,KEA,Tripulante de Cabina
34,2.0,50.0,QANTAS,QAF,Copiloto
5,,75.0,ALITALIA,AZI,Tripulante de Cabina
23,49.0,52.0,LACSA,LRC,Piloto
30,,6.0,LATAM CARGO,UCA,Paramedico
10,11.0,92.0,ETHOPIAN AIRLINES,ETA,Copiloto
25,36.0,147.0,EASTERN AIRLINES,EAL,Copiloto
59,48.0,9.0,KALITTA AIR,KAI,Copiloto
59,17.0,101.0,EASTERN AIRLINES,EAL,Copiloto
58,,60.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
8,45.0,6.0,LATAM INTER,LAT,Copiloto
59,48.0,17.0,ALITALIA,AZI,Piloto
49,,102.0,LATAM DOMESTICO,LUD,Paramedico
25,47.0,38.0,LATAM ECUADOR,XLE,Copiloto
8,15.0,107.0,IBERIA,IBE,Copiloto
0,37.0,59.0,NO_COMPANY,NCY,Piloto
2,,81.0,LAW,LAW,Tripulante de Cabina
18,,81.0,LATAM CARGO,UCA,Tripulante de Cabina
25,36.0,147.0,BRITISH,BTA,Copiloto
38,40.0,117.0,EASTERN AIRLINES,EAL,Piloto
32,,67.0,QANTAS,QAF,Paramedico
4,,2.0,KALITTA AIR,KAI,Tripulante de Cabina
59,48.0,35.0,KOREAN AIR,KEA,Copiloto
46,,108.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
47,,47.0,ETHOPIAN AIRLINES,ETA,Paramedico
2,,78.0,IBERIA,IBE,Tripulante de Cabina
22,,110.0,UNITED,UAN,Tripulante de Cabina
42,,60.0,ALITALIA,AZI,Tripulante de Cabina
22,,130.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
58,,122.0,NO_COMPANY,NCY,Tripulante de Cabina
25,36.0,112.0,LATAM CARGO,UCA,Copiloto
8,15.0,142.0,ETHOPIAN AIRLINES,ETA,Copiloto
8,45.0,67.0,LATAM DOMESTICO,LUD,Piloto
8,15.0,0.0,LATAM DOMESTICO,LUD,Piloto
59,48.0,9.0,UNITED,UAN,Copiloto
38,40.0,77.0,EASTERN AIRLINES,EAL,Piloto
39,,126.0,QANTAS,QAF,Tripulante de Cabina
33,,65.0,BRITISH,BTA,Tripulante de Cabina
8,15.0,0.0,ETHOPIAN AIRLINES,ETA,Piloto
8,45.0,144.0,LATAM DOMESTICO,LUD,Copiloto
58,,5.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
59,48.0,4.0,LATAM ARGENTINA,LAM,Copiloto
22,,109.0,OCEANAIR,COG,Tripulante de Cabina
13,,138.0,KOREAN AIR,KEA,Tripulante de Cabina
16,,125.0,LATAM ECUADOR,XLE,Tripulante de Cabina
32,,134.0,QANTAS,QAF,Paramedico
24,35.0,58.0,LATAM CARGO,UCA,Piloto
