trabajador_id,licencia_actual_id,vuelo_id,nombre_compania,codigo_compania,rol,numero_trabajador
37,25,96,KOREAN AIR,KEA,Piloto,493
9,29,31,BRITISH,BTA,Copiloto,494
56,0,136,LATAM ARGENTINA,LAM,Tripulante de Cabina,495
15,12,131,EASTERN AIRLINES,EAL,Copiloto,496
31,50,105,ETHOPIAN AIRLINES,ETA,Piloto,497
37,25,15,BRITISH,BTA,Piloto,498
56,0,109,BRITISH,BTA,Tripulante de Cabina,499
9,29,65,UNITED,UAN,Copiloto,500
47,0,98,EASTERN AIRLINES,EAL,Paramedico,501
59,48,126,LATAM ARGENTINA,LAM,Copiloto,502
59,48,99,EASTERN AIRLINES,EAL,Copiloto,503
37,25,32,QANTAS,QAF,Piloto,504
21,51,53,LATAM ECUADOR,XLE,Copiloto,505
37,25,63,OCEANAIR,COG,Piloto,506
8,45,100,LATAM INTER,LAT,Copiloto,507
31,50,69,AEROVIAS DAP (centro/norte),ADC,Copiloto,508
30,0,125,LATAM ECUADOR,XLE,Paramedico,509
19,0,85,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,510
25,47,144,LATAM CARGO,UCA,Piloto,511
2,0,48,LAW,LAW,Tripulante de Cabina,512
8,15,87,ETHOPIAN AIRLINES,ETA,Copiloto,513
19,0,85,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,514
59,48,29,QANTAS,QAF,Copiloto,515
8,45,64,LATAM CARGO,UCA,Copiloto,516
59,48,51,LAW,LAW,Piloto,517
8,45,41,LATAM ECUADOR,XLE,Copiloto,518
38,40,90,LATAM DOMESTICO,LUD,Piloto,519
59,48,126,NO_COMPANY,NCY,Copiloto,520
38,31,5,LATAM DOMESTICO,LUD,Copiloto,521
2,0,45,LAW,LAW,Tripulante de Cabina,522
37,25,7,BRITISH,BTA,Piloto,523
38,31,45,UNITED,UAN,Copiloto,524
34,2,121,ALITALIA,AZI,Copiloto,525
25,47,147,BRITISH,BTA,Copiloto,526
59,17,13,UNITED,UAN,Piloto,527
59,17,35,UNITED,UAN,Copiloto,528
25,36,127,AEROVIAS DAP (centro/norte),ADC,Copiloto,529
18,0,142,LATAM CARGO,UCA,Tripulante de Cabina,530
32,0,142,QANTAS,QAF,Paramedico,531
59,17,111,BRITISH,BTA,Piloto,532
2,0,124,IBERIA,IBE,Tripulante de Cabina,533
46,0,138,UNITED,UAN,Tripulante de Cabina,534
2,0,26,LAW,LAW,Tripulante de Cabina,535
22,0,130,UNITED,UAN,Tripulante de Cabina,536
39,0,9,QANTAS,QAF,Tripulante de Cabina,537
25,47,127,EASTERN AIRLINES,EAL,Copiloto,538
10,11,78,ETHOPIAN AIRLINES,ETA,Piloto,539
4,0,129,KALITTA AIR,KAI,Tripulante de Cabina,540
38,31,74,UNITED,UAN,Copiloto,541
22,0,138,UNITED,UAN,Tripulante de Cabina,542
14,0,33,LATAM DOMESTICO,LUD,Tripulante de Cabina,543
2,0,48,LATAM DOMESTICO,LUD,Tripulante de Cabina,544
58,0,80,LACSA,LRC,Tripulante de Cabina,545
41,19,124,KOREAN AIR,KEA,Piloto,546
56,0,47,BRITISH,BTA,Tripulante de Cabina,547
51,0,26,KALITTA AIR,KAI,Tripulante de Cabina,548
34,41,47,UNITED,UAN,Piloto,549
25,36,125,BRITISH,BTA,Copiloto,550
0,37,148,NO_COMPANY,NCY,Piloto,551
59,17,126,NO_COMPANY,NCY,Copiloto,552
12,0,48,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,553
2,0,2,KALITTA AIR,KAI,Tripulante de Cabina,554
34,41,30,OCEANAIR,COG,Copiloto,555
25,47,147,KALITTA AIR,KAI,Copiloto,556
59,17,29,LATAM ARGENTINA,LAM,Copiloto,557
23,49,44,LACSA,LRC,Copiloto,558
25,36,95,EASTERN AIRLINES,EAL,Piloto,559
8,45,119,LATAM ECUADOR,XLE,Piloto,560
21,22,115,AEROVIAS DAP (centro/norte),ADC,Piloto,561
13,0,113,KOREAN AIR,KEA,Tripulante de Cabina,562
38,40,45,LATAM DOMESTICO,LUD,Copiloto,563
28,0,11,LAW,LAW,Tripulante de Cabina,564
59,17,74,NO_COMPANY,NCY,Piloto,565
25,47,95,KALITTA AIR,KAI,Piloto,566
56,0,139,KALITTA AIR,KAI,Tripulante de Cabina,567
59,17,86,KOREAN AIR,KEA,Copiloto,568
22,0,138,EASTERN AIRLINES,EAL,Tripulante de Cabina,569
45,0,117,LAW,LAW,Paramedico,570
56,0,36,KALITTA AIR,KAI,Tripulante de Cabina,571
8,45,100,IBERIA,IBE,Copiloto,572
59,17,111,LATAM ARGENTINA,LAM,Piloto,573
25,47,80,KALITTA AIR,KAI,Piloto,574
59,17,86,LATAM ARGENTINA,LAM,Copiloto,575
53,0,65,BRITISH,BTA,Paramedico,576
39,0,97,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,577
21,22,53,LATAM ECUADOR,XLE,Copiloto,578
7,7,71,AEROVIAS DAP (centro/norte),ADC,Copiloto,579
5,0,138,UNITED,UAN,Tripulante de Cabina,580
25,47,80,LATAM CARGO,UCA,Piloto,581
49,0,50,UNITED,UAN,Paramedico,582
16,0,76,LATAM ECUADOR,XLE,Tripulante de Cabina,583
59,48,48,NO_COMPANY,NCY,Piloto,584
46,0,50,KALITTA AIR,KAI,Tripulante de Cabina,585
46,0,108,KALITTA AIR,KAI,Tripulante de Cabina,586
22,0,101,ALITALIA,AZI,Tripulante de Cabina,587
0,37,86,IBERIA,IBE,Piloto,588
8,45,88,LATAM INTER,LAT,Copiloto,589
32,0,144,LATAM CARGO,UCA,Paramedico,590
50,0,37,BRITISH,BTA,Paramedico,591
25,36,80,BRITISH,BTA,Piloto,592
51,0,51,KALITTA AIR,KAI,Tripulante de Cabina,593
59,48,20,BRITISH,BTA,Copiloto,594
58,0,33,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,595
7,7,54,BRITISH,BTA,Copiloto,596
25,36,8,EASTERN AIRLINES,EAL,Copiloto,597
19,0,50,MARTINAIR HOLLAND,MPH,Tripulante de Cabina,598
49,0,50,LATAM DOMESTICO,LUD,Paramedico,599
35,0,89,QANTAS,QAF,Paramedico,600
37,25,63,KOREAN AIR,KEA,Piloto,601
5,0,59,ALITALIA,AZI,Tripulante de Cabina,602
8,45,120,LATAM INTER,LAT,Piloto,603
25,36,128,LATAM CARGO,UCA,Piloto,604
8,15,76,LATAM ARGENTINA,LAM,Copiloto,605
8,15,0,LATAM CARGO,UCA,Piloto,606
37,25,96,LAW,LAW,Piloto,607
59,17,65,OCEANAIR,COG,Piloto,608
52,0,13,ETHOPIAN AIRLINES,ETA,Paramedico,609
31,50,37,ETHOPIAN AIRLINES,ETA,Copiloto,610
59,48,99,OCEANAIR,COG,Copiloto,611
59,48,31,QANTAS,QAF,Piloto,612
51,0,38,NO_COMPANY,NCY,Tripulante de Cabina,613
59,48,29,LAW,LAW,Copiloto,614
59,48,4,ALITALIA,AZI,Copiloto,615
5,0,13,LATAM DOMESTICO,LUD,Tripulante de Cabina,616
34,2,102,QANTAS,QAF,Copiloto,617
23,49,116,LAW,LAW,Piloto,618
56,0,81,IBERIA,IBE,Tripulante de Cabina,619
0,37,62,IBERIA,IBE,Copiloto,620
43,0,71,AEROVIAS DAP (centro/norte),ADC,Paramedico,621
25,36,112,LATAM ECUADOR,XLE,Copiloto,622
14,0,90,EASTERN AIRLINES,EAL,Tripulante de Cabina,623
8,15,100,LATAM DOMESTICO,LUD,Copiloto,624
34,41,89,LATAM ARGENTINA,LAM,Piloto,625
59,48,29,ALITALIA,AZI,Copiloto,626
59,48,15,KALITTA AIR,KAI,Copiloto,627
2,0,33,KALITTA AIR,KAI,Tripulante de Cabina,628
7,7,68,AEROVIAS DAP (centro/norte),ADC,Piloto,629
54,0,137,KALITTA AIR,KAI,Copiloto,630
59,48,35,NO_COMPANY,NCY,Copiloto,631
25,36,137,AEROVIAS DAP (centro/norte),ADC,Piloto,632
59,17,20,QANTAS,QAF,Copiloto,633
59,48,117,KOREAN AIR,KEA,Copiloto,634
8,45,45,LACSA,LRC,Piloto,635
11,0,34,LATAM DOMESTICO,LUD,Tripulante de Cabina,636
21,51,136,LATAM ECUADOR,XLE,Piloto,637
46,0,139,UNITED,UAN,Tripulante de Cabina,638
52,0,140,KALITTA AIR,KAI,Paramedico,639
59,17,65,KALITTA AIR,KAI,Piloto,640
11,0,100,NO_COMPANY,NCY,Tripulante de Cabina,641
25,47,21,LATAM ECUADOR,XLE,Copiloto,642
35,0,78,IBERIA,IBE,Paramedico,643
5,0,108,ALITALIA,AZI,Tripulante de Cabina,644
59,48,74,KALITTA AIR,KAI,Piloto,645
25,47,95,AEROVIAS DAP (centro/norte),ADC,Piloto,646
19,0,121,MARTINAIR HOLLAND,MPH,Tripulante de Cabina,647
32,0,72,LATAM INTER,LAT,Paramedico,648
59,17,111,EASTERN AIRLINES,EAL,Piloto,649
8,45,107,AEROVIAS DAP (centro/norte),ADC,Copiloto,650
59,17,59,UNITED,UAN,Copiloto,651
5,0,50,UNITED,UAN,Tripulante de Cabina,652
8,45,119,MARTINAIR HOLLAND,MPH,Piloto,653
13,0,63,LATAM CARGO,UCA,Tripulante de Cabina,654
31,50,14,AEROVIAS DAP (centro/norte),ADC,Copiloto,655
21,51,32,OCEANAIR,COG,Copiloto,656
15,12,130,EASTERN AIRLINES,EAL,Piloto,657
19,0,114,LATAM DOMESTICO,LUD,Tripulante de Cabina,658
18,0,68,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,659
1,0,21,KOREAN AIR,KEA,Tripulante de Cabina,660
25,47,94,EASTERN AIRLINES,EAL,Copiloto,661
34,2,102,OCEANAIR,COG,Copiloto,662
8,45,144,LATAM INTER,LAT,Copiloto,663
58,0,80,UNITED,UAN,Tripulante de Cabina,664
2,0,34,LATAM DOMESTICO,LUD,Tripulante de Cabina,665
8,45,6,IBERIA,IBE,Copiloto,666
59,48,117,LAW,LAW,Copiloto,667
15,12,134,LATAM INTER,LAT,Piloto,668
33,0,91,QANTAS,QAF,Tripulante de Cabina,669
8,15,132,ETHOPIAN AIRLINES,ETA,Copiloto,670
2,0,121,KALITTA AIR,KAI,Tripulante de Cabina,671
54,0,132,LATAM INTER,LAT,Piloto,672
25,47,148,LATAM ECUADOR,XLE,Copiloto,673
32,0,142,LATAM CARGO,UCA,Paramedico,674
46,0,108,UNITED,UAN,Tripulante de Cabina,675
46,0,43,LATAM DOMESTICO,LUD,Tripulante de Cabina,676
59,48,4,KALITTA AIR,KAI,Copiloto,677
21,22,135,LATAM ECUADOR,XLE,Piloto,678
52,0,9,LAW,LAW,Paramedico,679
2,0,93,IBERIA,IBE,Tripulante de Cabina,680
19,0,37,LATAM ECUADOR,XLE,Tripulante de Cabina,681
59,17,59,BRITISH,BTA,Copiloto,682
59,48,51,EASTERN AIRLINES,EAL,Piloto,683
22,0,28,UNITED,UAN,Tripulante de Cabina,684
25,47,72,KALITTA AIR,KAI,Piloto,685
48,0,35,LAW,LAW,Tripulante de Cabina,686
54,0,132,KOREAN AIR,KEA,Piloto,687
22,0,74,OCEANAIR,COG,Tripulante de Cabina,688
34,2,50,ALITALIA,AZI,Copiloto,689
41,19,104,KOREAN AIR,KEA,Copiloto,690
15,12,131,IBERIA,IBE,Copiloto,691
8,45,132,LATAM DOMESTICO,LUD,Copiloto,692
22,0,77,UNITED,UAN,Tripulante de Cabina,693
42,0,49,LACSA,LRC,Tripulante de Cabina,694
59,17,17,OCEANAIR,COG,Piloto,695
59,48,29,OCEANAIR,COG,Copiloto,696
8,45,100,LATAM ARGENTINA,LAM,Copiloto,697
8,45,88,LACSA,LRC,Copiloto,698
59,48,59,KOREAN AIR,KEA,Copiloto,699
27,0,14,ALITALIA,AZI,Paramedico,700
5,0,59,LATAM DOMESTICO,LUD,Tripulante de Cabina,701
56,0,124,BRITISH,BTA,Tripulante de Cabina,702
31,50,135,LATAM ECUADOR,XLE,Copiloto,703
8,15,88,LACSA,LRC,Copiloto,704
7,7,71,BRITISH,BTA,Copiloto,705
8,45,6,AEROVIAS DAP (centro/norte),ADC,Copiloto,706
59,48,29,BRITISH,BTA,Copiloto,707
32,0,132,QANTAS,QAF,Paramedico,708
1,0,6,LATAM ECUADOR,XLE,Tripulante de Cabina,709
56,0,104,IBERIA,IBE,Tripulante de Cabina,710
59,48,1,EASTERN AIRLINES,EAL,Copiloto,711
59,17,15,EASTERN AIRLINES,EAL,Copiloto,712
8,45,87,AEROVIAS DAP (centro/norte),ADC,Copiloto,713
27,0,14,NO_COMPANY,NCY,Paramedico,714
25,36,125,AEROVIAS DAP (centro/norte),ADC,Copiloto,715
34,41,109,LATAM ARGENTINA,LAM,Copiloto,716
4,0,105,LAW,LAW,Tripulante de Cabina,717
8,15,132,IBERIA,IBE,Copiloto,718
34,2,121,QANTAS,QAF,Copiloto,719
53,0,81,KALITTA AIR,KAI,Paramedico,720
31,50,16,LATAM ECUADOR,XLE,Copiloto,721
2,0,137,LAW,LAW,Tripulante de Cabina,722
24,35,143,ETHOPIAN AIRLINES,ETA,Piloto,723
56,0,111,KALITTA AIR,KAI,Tripulante de Cabina,724
37,25,82,OCEANAIR,COG,Piloto,725
59,48,9,BRITISH,BTA,Copiloto,726
59,48,29,LATAM ARGENTINA,LAM,Copiloto,727
21,22,136,LATAM ECUADOR,XLE,Piloto,728
18,0,72,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,729
59,48,31,BRITISH,BTA,Piloto,730
10,11,92,IBERIA,IBE,Copiloto,731
25,47,91,BRITISH,BTA,Piloto,732
25,47,72,LATAM CARGO,UCA,Piloto,733
42,0,44,KALITTA AIR,KAI,Tripulante de Cabina,734
54,0,75,LATAM INTER,LAT,Piloto,735
59,48,9,QANTAS,QAF,Copiloto,736
22,0,73,ALITALIA,AZI,Tripulante de Cabina,737
34,2,47,QANTAS,QAF,Piloto,738
38,31,123,EASTERN AIRLINES,EAL,Piloto,739
21,22,38,KALITTA AIR,KAI,Piloto,740
8,15,60,LATAM ECUADOR,XLE,Copiloto,741
25,47,128,BRITISH,BTA,Piloto,742
34,41,34,OCEANAIR,COG,Piloto,743
56,0,115,LATAM ARGENTINA,LAM,Tripulante de Cabina,744
8,15,144,LATAM ECUADOR,XLE,Copiloto,745
37,25,63,QANTAS,QAF,Piloto,746
29,26,11,LATAM INTER,LAT,Piloto,747
52,0,54,LAW,LAW,Paramedico,748
38,40,5,EASTERN AIRLINES,EAL,Copiloto,749
37,25,16,OCEANAIR,COG,Piloto,750
10,11,66,LATAM ARGENTINA,LAM,Copiloto,751
7,7,136,BRITISH,BTA,Copiloto,752
59,48,99,NO_COMPANY,NCY,Copiloto,753
0,37,59,LACSA,LRC,Piloto,754
56,0,109,UNITED,UAN,Tripulante de Cabina,755
14,0,103,BRITISH,BTA,Tripulante de Cabina,756
8,15,132,LATAM ARGENTINA,LAM,Copiloto,757
8,45,56,AEROVIAS DAP (centro/norte),ADC,Piloto,758
58,0,1,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,759
34,41,73,LATAM ARGENTINA,LAM,Piloto,760
42,0,44,LACSA,LRC,Tripulante de Cabina,761
59,48,98,KALITTA AIR,KAI,Piloto,762
59,48,117,NO_COMPANY,NCY,Copiloto,763
56,0,46,BRITISH,BTA,Tripulante de Cabina,764
5,0,141,ALITALIA,AZI,Tripulante de Cabina,765
14,0,33,EASTERN AIRLINES,EAL,Tripulante de Cabina,766
27,0,62,ALITALIA,AZI,Paramedico,767
41,19,102,KOREAN AIR,KEA,Piloto,768
21,51,140,IBERIA,IBE,Piloto,769
25,36,103,BRITISH,BTA,Copiloto,770
24,35,104,LATAM ECUADOR,XLE,Piloto,771
59,48,73,LATAM ARGENTINA,LAM,Copiloto,772
51,0,23,NO_COMPANY,NCY,Tripulante de Cabina,773
18,0,148,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,774
59,17,39,EASTERN AIRLINES,EAL,Piloto,775
59,17,39,KOREAN AIR,KEA,Piloto,776
8,15,132,MARTINAIR HOLLAND,MPH,Copiloto,777
7,7,141,BRITISH,BTA,Piloto,778
52,0,18,KALITTA AIR,KAI,Paramedico,779
24,35,104,LATAM CARGO,UCA,Piloto,780
8,45,80,LACSA,LRC,Copiloto,781
9,29,126,QANTAS,QAF,Piloto,782
8,45,67,LATAM ARGENTINA,LAM,Piloto,783
17,28,79,LATAM INTER,LAT,Piloto,784
21,51,56,IBERIA,IBE,Copiloto,785
8,45,55,ETHOPIAN AIRLINES,ETA,Copiloto,786
32,0,147,LATAM CARGO,UCA,Paramedico,787
22,0,139,EASTERN AIRLINES,EAL,Tripulante de Cabina,788
50,0,33,UNITED,UAN,Paramedico,789
25,47,94,BRITISH,BTA,Copiloto,790
0,37,23,IBERIA,IBE,Copiloto,791
9,29,5,QANTAS,QAF,Piloto,792
59,48,65,ALITALIA,AZI,Piloto,793
23,49,122,MARTINAIR HOLLAND,MPH,Piloto,794
21,51,32,KALITTA AIR,KAI,Copiloto,795
51,0,139,KALITTA AIR,KAI,Tripulante de Cabina,796
5,0,40,KALITTA AIR,KAI,Tripulante de Cabina,797
25,47,37,AEROVIAS DAP (centro/norte),ADC,Piloto,798
56,0,111,BRITISH,BTA,Tripulante de Cabina,799
8,15,80,LATAM CARGO,UCA,Copiloto,800
59,17,15,LATAM ARGENTINA,LAM,Copiloto,801
19,0,114,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,802
59,48,48,EASTERN AIRLINES,EAL,Piloto,803
59,48,126,OCEANAIR,COG,Copiloto,804
22,0,131,LACSA,LRC,Tripulante de Cabina,805
8,45,55,IBERIA,IBE,Copiloto,806
59,48,74,QANTAS,QAF,Piloto,807
56,0,0,UNITED,UAN,Tripulante de Cabina,808
17,28,89,ETHOPIAN AIRLINES,ETA,Copiloto,809
59,17,9,OCEANAIR,COG,Copiloto,810
39,0,15,QANTAS,QAF,Tripulante de Cabina,811
42,0,137,LACSA,LRC,Tripulante de Cabina,812
37,25,79,OCEANAIR,COG,Copiloto,813
15,12,46,LACSA,LRC,Piloto,814
15,46,88,LATAM INTER,LAT,Piloto,815
13,0,107,LATAM CARGO,UCA,Tripulante de Cabina,816
46,0,6,LATAM DOMESTICO,LUD,Tripulante de Cabina,817
43,0,4,BRITISH,BTA,Paramedico,818
25,47,91,LATAM CARGO,UCA,Piloto,819
40,0,97,NO_COMPANY,NCY,Paramedico,820
25,47,112,LATAM CARGO,UCA,Copiloto,821
59,17,48,ALITALIA,AZI,Piloto,822
56,0,115,IBERIA,IBE,Tripulante de Cabina,823
58,0,23,BRITISH,BTA,Tripulante de Cabina,824
59,48,117,EASTERN AIRLINES,EAL,Copiloto,825
59,17,3,NO_COMPANY,NCY,Copiloto,826
54,0,138,KALITTA AIR,KAI,Piloto,827
21,22,124,OCEANAIR,COG,Copiloto,828
32,0,132,LATAM INTER,LAT,Paramedico,829
18,0,143,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,830
34,2,109,LATAM ARGENTINA,LAM,Copiloto,831
19,0,34,MARTINAIR HOLLAND,MPH,Tripulante de Cabina,832
35,0,46,OCEANAIR,COG,Paramedico,833
50,0,68,LATAM ECUADOR,XLE,Paramedico,834
25,47,145,AEROVIAS DAP (centro/norte),ADC,Piloto,835
59,48,65,OCEANAIR,COG,Piloto,836
32,0,42,LATAM CARGO,UCA,Paramedico,837
37,25,67,OCEANAIR,COG,Copiloto,838
49,0,108,UNITED,UAN,Paramedico,839
8,15,107,LATAM ARGENTINA,LAM,Copiloto,840
26,0,92,LAW,LAW,Tripulante de Cabina,841
28,0,11,LATAM DOMESTICO,LUD,Tripulante de Cabina,842
30,0,125,LATAM DOMESTICO,LUD,Paramedico,843
34,41,102,QANTAS,QAF,Copiloto,844
19,0,120,LATAM DOMESTICO,LUD,Tripulante de Cabina,845
34,2,106,LATAM ARGENTINA,LAM,Copiloto,846
24,35,58,KOREAN AIR,KEA,Piloto,847
8,45,132,ETHOPIAN AIRLINES,ETA,Copiloto,848
21,22,36,OCEANAIR,COG,Copiloto,849
56,0,115,UNITED,UAN,Tripulante de Cabina,850
52,0,41,LAW,LAW,Paramedico,851
47,0,109,OCEANAIR,COG,Paramedico,852
19,0,114,LATAM ECUADOR,XLE,Tripulante de Cabina,853
25,47,38,BRITISH,BTA,Copiloto,854
50,0,85,BRITISH,BTA,Paramedico,855
8,45,80,AEROVIAS DAP (centro/norte),ADC,Copiloto,856
40,0,22,ETHOPIAN AIRLINES,ETA,Paramedico,857
54,0,43,ALITALIA,AZI,Copiloto,858
59,17,20,EASTERN AIRLINES,EAL,Copiloto,859
59,17,13,KALITTA AIR,KAI,Piloto,860
59,17,74,KOREAN AIR,KEA,Piloto,861
2,0,138,BRITISH,BTA,Tripulante de Cabina,862
21,22,139,IBERIA,IBE,Copiloto,863
11,0,6,LATAM DOMESTICO,LUD,Tripulante de Cabina,864
59,17,117,LAW,LAW,Copiloto,865
40,0,122,ETHOPIAN AIRLINES,ETA,Paramedico,866
16,0,84,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina,867
54,0,75,KOREAN AIR,KEA,Piloto,868
7,7,8,BRITISH,BTA,Piloto,869
34,2,47,UNITED,UAN,Piloto,870
31,50,17,AEROVIAS DAP (centro/norte),ADC,Copiloto,871
11,0,6,NO_COMPANY,NCY,Tripulante de Cabina,872
25,47,29,AEROVIAS DAP (centro/norte),ADC,Piloto,873
59,48,111,OCEANAIR,COG,Piloto,874
2,0,68,LATAM DOMESTICO,LUD,Tripulante de Cabina,875
31,50,14,LATAM ECUADOR,XLE,Copiloto,876
54,0,11,ALITALIA,AZI,Copiloto,877
5,0,121,ALITALIA,AZI,Tripulante de Cabina,878
20,0,130,LATAM ARGENTINA,LAM,Paramedico,879
15,46,130,LACSA,LRC,Piloto,880
53,0,91,AEROVIAS DAP (centro/norte),ADC,Paramedico,881
11,0,57,LATAM DOMESTICO,LUD,Tripulante de Cabina,882
34,2,89,LATAM ARGENTINA,LAM,Piloto,883
15,12,44,LACSA,LRC,Piloto,884
59,17,66,QANTAS,QAF,Piloto,885
54,0,43,KALITTA AIR,KAI,Copiloto,886
59,48,98,OCEANAIR,COG,Piloto,887
19,0,6,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,888
59,17,9,LATAM ARGENTINA,LAM,Copiloto,889
35,0,36,IBERIA,IBE,Paramedico,890
51,0,23,KALITTA AIR,KAI,Tripulante de Cabina,891
35,0,126,IBERIA,IBE,Paramedico,892
20,0,66,LATAM ARGENTINA,LAM,Paramedico,893
8,45,109,LATAM CARGO,UCA,Piloto,894
15,12,44,LATAM INTER,LAT,Piloto,895
15,12,130,IBERIA,IBE,Piloto,896
21,22,98,IBERIA,IBE,Copiloto,897
30,0,58,LATAM ECUADOR,XLE,Paramedico,898
21,22,133,OCEANAIR,COG,Piloto,899
22,0,0,EASTERN AIRLINES,EAL,Tripulante de Cabina,900
49,0,50,KALITTA AIR,KAI,Paramedico,901
0,37,143,LACSA,LRC,Copiloto,902
59,17,126,QANTAS,QAF,Copiloto,903
59,48,13,BRITISH,BTA,Piloto,904
58,0,119,BRITISH,BTA,Tripulante de Cabina,905
52,0,12,LAW,LAW,Paramedico,906
22,0,36,LATAM ARGENTINA,LAM,Tripulante de Cabina,907
8,15,12,IBERIA,IBE,Piloto,908
22,0,73,LATAM ARGENTINA,LAM,Tripulante de Cabina,909
8,15,6,LACSA,LRC,Copiloto,910
8,45,107,IBERIA,IBE,Copiloto,911
27,0,57,NO_COMPANY,NCY,Paramedico,912
28,0,26,LATAM INTER,LAT,Tripulante de Cabina,913
12,0,119,LAW,LAW,Tripulante de Cabina,914
58,0,65,LACSA,LRC,Tripulante de Cabina,915
59,17,53,NO_COMPANY,NCY,Piloto,916
35,0,46,QANTAS,QAF,Paramedico,917
58,0,5,UNITED,UAN,Tripulante de Cabina,918
8,15,45,LATAM ECUADOR,XLE,Piloto,919
11,0,11,LATAM DOMESTICO,LUD,Tripulante de Cabina,920
2,0,124,BRITISH,BTA,Tripulante de Cabina,921
58,0,17,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina,922
48,0,59,ALITALIA,AZI,Tripulante de Cabina,923
22,0,110,EASTERN AIRLINES,EAL,Tripulante de Cabina,924
59,48,101,OCEANAIR,COG,Copiloto,925
43,0,80,AEROVIAS DAP (centro/norte),ADC,Paramedico,926
10,11,12,IBERIA,IBE,Copiloto,927
56,0,38,UNITED,UAN,Tripulante de Cabina,928
37,25,129,QANTAS,QAF,Piloto,929
2,0,4,IBERIA,IBE,Tripulante de Cabina,930
56,0,131,UNITED,UAN,Tripulante de Cabina,931
21,51,136,IBERIA,IBE,Piloto,932
34,41,34,QANTAS,QAF,Piloto,933
22,0,137,ALITALIA,AZI,Tripulante de Cabina,934
25,36,127,LATAM ECUADOR,XLE,Copiloto,935
40,0,83,NO_COMPANY,NCY,Paramedico,936
23,49,26,LAW,LAW,Piloto,937
9,29,126,BRITISH,BTA,Piloto,938
2,0,9,KALITTA AIR,KAI,Tripulante de Cabina,939
59,17,59,OCEANAIR,COG,Copiloto,940
7,7,141,NO_COMPANY,NCY,Piloto,941
53,0,133,KALITTA AIR,KAI,Paramedico,942
37,25,18,QANTAS,QAF,Piloto,943
59,48,65,EASTERN AIRLINES,EAL,Piloto,944
8,15,60,LATAM CARGO,UCA,Copiloto,945
8,15,56,LATAM INTER,LAT,Piloto,946
50,0,95,LATAM ECUADOR,XLE,Paramedico,947
49,0,138,UNITED,UAN,Paramedico,948
40,0,11,LATAM INTER,LAT,Paramedico,949
8,45,60,LATAM DOMESTICO,LUD,Copiloto,950
38,31,45,LATAM DOMESTICO,LUD,Copiloto,951
11,0,57,NO_COMPANY,NCY,Tripulante de Cabina,952
56,0,89,UNITED,UAN,Tripulante de Cabina,953
15,12,131,LATAM ARGENTINA,LAM,Copiloto,954
59,17,39,LAW,LAW,Piloto,955
25,47,58,EASTERN AIRLINES,EAL,Copiloto,956
59,48,129,KOREAN AIR,KEA,Copiloto,957
56,0,46,KALITTA AIR,KAI,Tripulante de Cabina,958
18,0,145,LATAM CARGO,UCA,Tripulante de Cabina,959
59,48,13,QANTAS,QAF,Piloto,960
56,0,108,OCEANAIR,COG,Tripulante de Cabina,961
19,0,121,LATAM ECUADOR,XLE,Tripulante de Cabina,962
15,12,88,IBERIA,IBE,Piloto,963
9,29,5,MARTINAIR HOLLAND,MPH,Piloto,964
8,45,120,ETHOPIAN AIRLINES,ETA,Piloto,965
25,36,91,LATAM CARGO,UCA,Piloto,966
59,17,51,EASTERN AIRLINES,EAL,Piloto,967
21,22,84,IBERIA,IBE,Copiloto,968
7,7,71,ALITALIA,AZI,Copiloto,969
28,0,30,LAW,LAW,Tripulante de Cabina,970
59,48,140,BRITISH,BTA,Copiloto,971
28,0,88,LATAM DOMESTICO,LUD,Tripulante de Cabina,972
50,0,2,LATAM ECUADOR,XLE,Paramedico,973
17,28,114,ETHOPIAN AIRLINES,ETA,Piloto,974
25,36,147,AEROVIAS DAP (centro/norte),ADC,Copiloto,975
59,17,101,NO_COMPANY,NCY,Copiloto,976
59,48,13,EASTERN AIRLINES,EAL,Piloto,977
8,45,120,AEROVIAS DAP (centro/norte),ADC,Piloto,978
25,47,38,AEROVIAS DAP (centro/norte),ADC,Copiloto,979
37,25,27,KOREAN AIR,KEA,Copiloto,980
51,0,138,LAW,LAW,Tripulante de Cabina,981
24,35,7,KOREAN AIR,KEA,Copiloto,982
21,51,36,IBERIA,IBE,Copiloto,983
8,45,45,MARTINAIR HOLLAND,MPH,Piloto,984
0,37,59,IBERIA,IBE,Piloto,985
59,48,20,LATAM ARGENTINA,LAM,Copiloto,986
24,35,7,LATAM ECUADOR,XLE,Copiloto,987
